,frame_idx,x,y,width,height,is_bball
2365,1236,181,502.0,16,15,False
2366,1236,208,420.0,31,13,False
2367,1241,206,417.0,21,30,False
2368,1242,199,415.0,27,18,False
2369,1243,193,418.0,31,25,False
2370,1244,194,421.0,25,20,False
2371,1251,204,438.0,20,16,False
2372,1252,194,408.0,53,50,False
2373,1253,188,404.0,66,54,False
2374,1254,188,404.0,74,47,False
2375,1255,192,404.0,80,32,False
2376,1256,196,395.0,77,35,False
2377,1257,200,379.0,74,40,False
2378,1258,204,363.0,67,52,False
2379,1259,209,351.0,55,62,False
2380,1260,212,372.0,39,34,False
2381,1260,225,344.0,31,14,False
2382,1261,215,378.0,24,19,False
2383,1261,220,338.0,19,14,False
2384,1262,213,374.0,26,26,False
2385,1262,215,331.0,21,13,False
2386,1263,208,371.0,21,25,False
2387,1263,198,323.0,37,28,False
2388,1264,186,319.0,55,72,False
2389,1265,187,313.0,56,73,False
2390,1266,178,471.0,37,14,False
2391,1266,184,305.0,57,62,False
2392,1267,155,535.0,43,9,False
2393,1267,183,289.0,61,71,False
2394,1268,160,533.0,38,11,False
2395,1268,190,313.0,58,41,False
2396,1268,231,266.0,28,36,True
2397,1269,164,531.0,22,13,False
2398,1269,185,312.0,43,37,False
2399,1269,248,243.0,30,28,True
2400,1270,168,522.0,18,22,False
2401,1270,264,221.0,30,30,True
2402,1271,172,531.0,14,13,False
2403,1271,279,200.0,31,30,True
2404,1272,176,531.0,28,13,False
2405,1272,295,180.0,29,30,True
2406,1273,177,527.0,31,17,False
2407,1273,311,163.0,30,30,True
2408,1274,179,528.0,33,16,False
2409,1274,188,313.0,33,28,False
2410,1274,326,147.0,29,30,True
2411,1275,188,317.0,38,36,False
2412,1275,339,132.0,31,29,True
2413,1276,189,322.0,37,37,False
2414,1276,354,118.0,31,30,True
2415,1277,189,328.0,38,37,False
2416,1277,370,105.0,28,30,True
2417,1278,398,84.0,29,25,True
2418,1279,412,76.0,29,28,True
2419,1280,425,67.0,29,29,True
2420,1281,235,317.0,27,20,False
2421,1281,439,61.0,24,28,True
2422,1282,454,56.0,26,26,True
2423,1283,226,368.0,11,13,False
2424,1283,241,338.0,22,19,False
2425,1283,466,54.0,25,23,True
2426,1284,225,346.0,34,42,False
2427,1285,216,354.0,49,39,False
2428,1285,500,47.0,22,23,True
2429,1286,213,377.0,52,23,False
2430,1286,513,47.0,12,14,True
2431,1287,207,376.0,61,34,False
2432,1288,201,392.0,65,32,False
2433,1288,544,47.0,13,13,True
2434,1289,198,393.0,56,59,False
2435,1289,558,50.0,12,28,True
2436,1290,197,395.0,33,73,False
2437,1290,574,54.0,11,15,True
2438,1291,183,396.0,26,71,False
2439,1291,585,58.0,11,27,True
2440,1292,163,394.0,39,71,False
2441,1292,603,66.0,10,18,True
2442,1293,155,392.0,43,72,False
2443,1293,605,72.0,24,12,True
2444,1294,144,414.0,37,47,False
2445,1294,178,385.0,16,22,False
2446,1294,621,80.0,21,19,True
2447,1295,150,413.0,23,19,False
2448,1295,635,92.0,23,23,True
2449,1296,647,100.0,24,27,True
2450,1297,662,113.0,22,26,True
2451,1298,672,127.0,26,23,True
2452,1299,170,389.0,16,17,False
2453,1299,689,126.0,39,41,False
2454,1300,135,414.0,43,45,False
2455,1300,174,393.0,12,15,False
2456,1300,700,156.0,21,35,False
2457,1301,142,393.0,47,76,False
2458,1301,695,172.0,42,29,False
2459,1302,150,428.0,40,47,False
2460,1302,728,192.0,24,20,True
2461,1303,177,402.0,20,73,False
2462,1303,737,208.0,28,19,True
2463,1304,166,399.0,43,78,False
2464,1304,742,210.0,29,15,True
2465,1305,205,445.0,14,22,False
2466,1305,181,400.0,24,38,False
2467,1305,742,212.0,26,17,True
2468,1306,192,414.0,48,47,False
2469,1306,759,216.0,16,15,False
2470,1307,196,416.0,50,35,False
2471,1308,197,415.0,51,26,False
2472,1309,228,404.0,19,24,False
2473,1309,762,240.0,23,23,False
2474,1310,764,247.0,22,18,True
2475,1311,761,260.0,32,26,False
2476,1312,763,268.0,32,34,False
2477,1313,766,281.0,33,36,False
2478,1314,769,296.0,33,34,False
2479,1315,771,314.0,34,32,False
2480,1316,207,398.0,39,21,False
2481,1316,774,332.0,35,34,False
2482,1317,215,416.0,35,13,False
2483,1317,207,394.0,9,21,False
2484,1317,778,353.0,35,34,False
2485,1318,206,497.0,19,15,False
2486,1318,191,399.0,57,46,False
2487,1318,783,377.0,34,31,False
2488,1318,198,347.0,21,27,False
2489,1319,208,493.0,21,19,False
2490,1319,789,401.0,34,34,False
2491,1319,193,397.0,44,65,False
2492,1319,202,342.0,30,29,False
2493,1320,792,429.0,36,35,False
2494,1320,188,396.0,42,77,False
2495,1320,207,349.0,25,24,False
2496,1321,219,496.0,9,16,False
2497,1321,797,459.0,36,32,False
2498,1321,197,438.0,28,43,False
2499,1321,191,392.0,36,21,False
2500,1321,209,350.0,28,19,False
2501,1322,221,500.0,11,28,False
2502,1322,803,491.0,37,37,False
2503,1322,183,448.0,26,28,False
2504,1322,194,398.0,14,11,False
2505,1322,223,375.0,9,39,False
2506,1322,212,346.0,32,17,False
2507,1323,808,511.0,38,33,False
2508,1323,179,450.0,25,23,False
2509,1323,223,376.0,15,62,False
2510,1323,220,346.0,30,23,False
2511,1324,802,511.0,38,33,False
2512,1324,199,493.0,14,18,False
2513,1324,187,448.0,14,12,False
2514,1324,205,348.0,50,65,False
2515,1325,185,514.0,15,15,False
2516,1325,798,488.0,36,38,False
2517,1325,209,395.0,19,17,False
2518,1325,227,350.0,34,46,False
2519,1326,157,490.0,84,54,False
2520,1326,789,466.0,39,31,False
2521,1326,195,433.0,19,23,False
2522,1326,217,396.0,16,14,False
2523,1326,236,350.0,31,32,False
2524,1327,167,489.0,75,55,False
2525,1327,784,446.0,37,32,False
2526,1327,252,391.0,7,25,False
2527,1327,185,381.0,52,80,False
2528,1327,242,345.0,31,32,False
2529,1328,177,517.0,48,27,False
2530,1328,780,427.0,35,36,False
2531,1328,195,345.0,85,119,False
2532,1329,189,519.0,47,25,False
2533,1329,776,410.0,33,35,False
2534,1329,207,345.0,78,132,False
2535,1330,202,518.0,35,26,False
2536,1330,774,396.0,28,16,False
2537,1330,222,343.0,68,156,False
2538,1331,216,526.0,23,18,False
2539,1331,760,382.0,36,29,False
2540,1331,234,346.0,63,167,False
2541,1332,754,368.0,37,30,False
2542,1332,242,341.0,60,169,False
2543,1333,749,357.0,37,30,False
2544,1333,248,344.0,59,200,False
2545,1334,743,347.0,35,37,False
2546,1334,249,337.0,68,207,False
2547,1335,258,335.0,77,209,False
2548,1335,739,334.0,32,33,False
2549,1336,231,536.0,23,8,False
2550,1336,313,519.0,15,25,False
2551,1336,295,461.0,33,28,False
2552,1336,277,336.0,57,96,False
2553,1336,732,329.0,17,15,False
2554,1337,237,530.0,22,14,False
2555,1337,318,519.0,21,25,False
2556,1337,300,453.0,34,36,False
2557,1337,283,333.0,57,93,False
2558,1338,325,533.0,17,11,False
2559,1338,244,524.0,28,20,False
2560,1338,282,475.0,20,35,False
2561,1338,305,456.0,35,40,False
2562,1338,288,371.0,48,46,False
2563,1338,313,336.0,28,20,False
2564,1339,331,520.0,15,24,False
2565,1339,252,461.0,96,83,False
2566,1339,331,419.0,24,27,False
2567,1339,294,380.0,26,39,False
2568,1339,318,333.0,33,59,False
2569,1340,263,506.0,43,38,False
2570,1340,304,464.0,49,61,False
2571,1340,346,418.0,20,30,False
2572,1340,303,384.0,24,30,False
2573,1340,321,332.0,36,40,False
2574,1341,276,521.0,34,23,False
2575,1341,314,461.0,47,61,False
2576,1341,306,387.0,74,60,False
2577,1341,351,326.0,11,20,False
2578,1341,720,324.0,21,15,False
2579,1342,290,363.0,104,181,False
2580,1342,713,330.0,27,24,False
2581,1342,340,324.0,27,32,False
2582,1343,305,519.0,42,25,False
2583,1343,700,336.0,34,37,False
2584,1343,318,334.0,89,168,False
2585,1344,328,519.0,24,25,False
2586,1344,323,376.0,92,109,False
2587,1344,695,342.0,39,36,False
2588,1344,348,315.0,34,50,False
2589,1345,349,532.0,13,12,False
2590,1345,692,352.0,36,35,False
2591,1345,326,310.0,94,176,False
2592,1346,687,363.0,40,36,False
2593,1346,329,305.0,94,239,False
2594,1347,367,505.0,24,39,False
2595,1347,354,456.0,37,31,False
2596,1347,684,374.0,39,38,False
2597,1347,395,368.0,29,30,False
2598,1347,334,365.0,44,77,False
2599,1347,365,301.0,34,52,False
2600,1348,372,435.0,34,109,False
2601,1348,686,391.0,33,40,False
2602,1348,398,358.0,23,37,False
2603,1348,335,356.0,49,63,False
2604,1348,614,338.0,26,10,False
2605,1348,370,308.0,33,40,False
2606,1349,346,532.0,23,12,False
2607,1349,370,435.0,48,109,False
2608,1349,678,409.0,39,39,False
2609,1349,356,387.0,33,31,False
2610,1349,409,368.0,14,27,False
2611,1349,347,358.0,15,23,False
2612,1349,381,305.0,31,41,False
2613,1350,352,528.0,25,16,False
2614,1350,379,436.0,45,108,False
2615,1350,675,428.0,40,39,False
2616,1350,368,395.0,30,22,False
2617,1350,351,362.0,17,24,False
2618,1350,408,356.0,20,41,False
2619,1350,387,299.0,28,34,False
2620,1351,359,526.0,24,18,False
2621,1351,398,503.0,30,41,False
2622,1351,671,450.0,41,41,False
2623,1351,385,416.0,45,70,False
2624,1351,392,402.0,13,16,False
2625,1351,353,369.0,35,37,False
2626,1351,412,357.0,26,35,False
2627,1351,391,299.0,30,42,False
2628,1352,367,502.0,69,42,False
2629,1352,668,473.0,42,42,False
2630,1352,393,404.0,46,110,False
2631,1352,416,358.0,25,43,False
2632,1352,360,357.0,26,40,False
2633,1352,400,302.0,28,33,False
2634,1353,377,509.0,47,35,False
2635,1353,666,496.0,42,48,False
2636,1353,372,362.0,76,129,False
2637,1353,411,306.0,20,34,False
2638,1354,389,521.0,38,23,False
2639,1354,666,515.0,38,29,False
2640,1354,430,433.0,22,36,False
2641,1354,375,381.0,50,53,False
2642,1354,436,364.0,18,52,False
2643,1354,409,311.0,32,27,False
2644,1355,402,522.0,25,22,False
2645,1355,658,516.0,43,28,False
2646,1355,453,469.0,12,33,False
2647,1355,383,379.0,46,53,False
2648,1355,439,363.0,25,90,False
2649,1355,417,301.0,30,35,False
2650,1356,654,496.0,41,48,False
2651,1356,451,462.0,28,35,False
2652,1356,389,376.0,46,53,False
2653,1356,446,359.0,32,62,False
2654,1356,422,298.0,28,37,False
2655,1357,444,518.0,19,26,False
2656,1357,648,478.0,42,42,False
2657,1357,453,457.0,28,50,False
2658,1357,391,372.0,49,52,False
2659,1357,426,295.0,66,115,False
2660,1358,643,463.0,43,40,False
2661,1358,454,451.0,38,93,False
2662,1358,395,368.0,52,52,False
2663,1358,433,291.0,74,114,False
2664,1359,457,455.0,37,89,False
2665,1359,634,448.0,45,42,False
2666,1359,403,364.0,51,52,False
2667,1359,461,349.0,64,51,False
2668,1359,434,294.0,15,24,False
2669,1360,485,512.0,18,32,False
2670,1360,459,453.0,38,43,False
2671,1360,639,437.0,34,39,False
2672,1360,407,360.0,51,49,False
2673,1360,466,342.0,72,50,False
2674,1360,442,288.0,34,36,False
2675,1361,472,438.0,46,106,False
2676,1361,629,423.0,39,37,False
2677,1361,411,358.0,18,24,False
2678,1361,471,342.0,83,43,False
2679,1361,449,300.0,29,21,False
2680,1362,478,444.0,54,100,False
2681,1362,623,421.0,41,18,False
2682,1362,410,358.0,30,47,False
2683,1362,471,343.0,98,43,False
2684,1362,454,291.0,30,29,False
2685,1363,465,432.0,76,112,False
2686,1363,624,413.0,31,24,False
2687,1363,563,368.0,21,16,False
2688,1363,421,359.0,48,55,False
2689,1363,459,287.0,96,81,False
2690,1364,533,494.0,14,37,False
2691,1364,466,465.0,14,41,False
2692,1364,497,458.0,28,24,False
2693,1364,430,361.0,44,61,False
2694,1364,530,354.0,69,29,False
2695,1364,465,292.0,50,70,False
2696,1365,479,471.0,26,26,False
2697,1365,433,368.0,40,63,False
2698,1365,533,359.0,67,24,False
2699,1365,479,294.0,32,74,False
2700,1366,445,375.0,27,69,False
2701,1366,540,360.0,84,30,False
2702,1366,482,302.0,36,73,False
2703,1367,453,383.0,20,59,False
2704,1367,546,369.0,66,47,False
2705,1367,489,308.0,33,45,False
2706,1368,551,378.0,87,77,False
2707,1369,450,438.0,14,24,False
2708,1369,559,386.0,76,105,False
2709,1370,587,482.0,41,37,False
2710,1370,452,419.0,13,43,False
2711,1370,554,384.0,39,75,False
2712,1370,678,237.0,17,13,False
2713,1371,606,528.0,18,16,False
2714,1371,552,385.0,32,79,False
2715,1371,510,302.0,18,22,False
2716,1372,571,518.0,28,26,False
2717,1372,551,399.0,28,63,False
2718,1372,506,303.0,22,25,False
2719,1373,562,494.0,43,40,False
2720,1373,552,416.0,19,34,False
2721,1373,501,304.0,26,28,False
2722,1374,552,404.0,43,107,False
2723,1374,500,311.0,25,12,False
2724,1375,543,418.0,42,74,False
2725,1375,533,376.0,11,27,False
2726,1375,495,311.0,28,13,False
2727,1376,533,424.0,43,49,False
2728,1376,529,376.0,22,35,False
2729,1376,491,311.0,27,20,False
2730,1377,520,375.0,51,82,False
2731,1377,485,299.0,27,38,False
2732,1378,514,374.0,47,70,False
2733,1378,482,299.0,26,41,False
2734,1379,504,372.0,48,61,False
2735,1379,474,297.0,30,43,False
2736,1380,500,371.0,43,45,False
2737,1380,468,298.0,31,34,False
2738,1381,519,482.0,34,62,False
2739,1381,499,460.0,13,12,False
2740,1381,492,368.0,41,48,False
2741,1381,465,297.0,27,28,False
2742,1382,517,483.0,32,61,False
2743,1382,506,438.0,10,20,False
2744,1382,441,431.0,15,16,False
2745,1382,441,369.0,21,39,False
2746,1382,478,358.0,50,53,False
2747,1382,454,307.0,35,34,False
2748,1383,509,480.0,35,64,False
2749,1383,501,437.0,13,25,False
2750,1383,434,378.0,24,49,False
2751,1383,469,357.0,52,51,False
2752,1383,450,305.0,31,35,False
2753,1384,503,479.0,33,65,False
2754,1384,484,433.0,27,43,False
2755,1384,430,356.0,85,68,False
2756,1384,445,305.0,33,35,False
2757,1385,486,429.0,40,115,False
2758,1385,424,290.0,87,109,False
2759,1386,459,427.0,56,117,False
2760,1386,432,288.0,72,111,False
2761,1387,435,424.0,72,120,False
2762,1387,411,288.0,86,100,False
2763,1388,456,434.0,44,110,False
2764,1388,416,287.0,75,91,False
2765,1389,453,435.0,41,109,False
2766,1389,400,339.0,85,40,False
2767,1389,423,287.0,34,33,False
2768,1390,444,525.0,19,19,False
2769,1390,445,443.0,47,101,False
2770,1390,396,345.0,82,39,False
2771,1390,418,283.0,36,41,False
2772,1391,431,518.0,19,26,False
2773,1391,443,447.0,39,60,False
2774,1391,387,286.0,84,99,False
2775,1392,416,490.0,21,54,False
2776,1392,436,451.0,44,63,False
2777,1392,379,288.0,86,117,False
2778,1393,397,488.0,23,56,False
2779,1393,436,462.0,36,49,False
2780,1393,370,299.0,86,112,False
2781,1394,369,306.0,87,119,False
2782,1395,372,312.0,77,106,False
2783,1396,373,487.0,16,42,False
2784,1396,429,465.0,47,79,False
2785,1396,359,409.0,23,20,False
2786,1396,384,315.0,64,101,False
2787,1397,415,419.0,68,125,False
2788,1397,362,371.0,69,60,False
2789,1397,384,314.0,31,45,False
2790,1398,352,372.0,131,172,False
2791,1398,379,316.0,32,44,False
2792,1399,348,317.0,137,227,False
2793,1400,379,438.0,96,106,False
2794,1400,340,317.0,77,111,False
2795,1401,361,468.0,102,76,False
2796,1401,335,360.0,79,68,False
2797,1401,354,318.0,33,36,False
2798,1402,358,448.0,92,96,False
2799,1402,336,372.0,73,54,False
2800,1402,361,318.0,21,34,False
2801,1403,354,445.0,82,99,False
2802,1403,333,360.0,70,52,False
2803,1403,345,322.0,26,35,False
2804,1404,346,448.0,77,96,False
2805,1404,322,349.0,77,57,False
2806,1404,355,320.0,13,20,False
2807,1405,337,462.0,70,82,False
2808,1405,316,367.0,80,36,False
2809,1405,335,319.0,28,28,False
2810,1406,329,458.0,61,86,False
2811,1406,317,364.0,69,37,False
2812,1406,345,315.0,14,19,False
2813,1407,320,455.0,51,89,False
2814,1407,321,359.0,59,60,False
2815,1407,324,316.0,29,22,False
2816,1408,312,467.0,50,77,False
2817,1408,304,314.0,69,101,False
2818,1409,305,467.0,54,77,False
2819,1409,310,316.0,57,89,False
2820,1410,300,490.0,21,54,False
2821,1410,329,471.0,29,53,False
2822,1410,299,359.0,62,45,False
2823,1410,323,316.0,14,23,False
2824,1411,296,515.0,17,29,False
2825,1411,324,474.0,32,50,False
2826,1411,289,364.0,66,42,False
2827,1411,302,318.0,32,25,False
2828,1412,291,468.0,68,68,False
2829,1412,283,363.0,67,46,False
2830,1412,298,321.0,33,25,False
2831,1413,311,478.0,53,66,False
2832,1413,291,441.0,12,37,False
2833,1413,266,322.0,76,91,False
2834,1414,305,476.0,57,68,False
2835,1414,261,326.0,74,86,False
2836,1415,299,479.0,60,65,False
2837,1415,254,334.0,74,99,False
2838,1416,295,484.0,65,60,False
2839,1416,243,405.0,43,40,False
2840,1416,287,364.0,35,45,False
2841,1416,274,336.0,31,34,False
2842,1417,290,484.0,66,60,False
2843,1417,230,434.0,24,34,False
2844,1417,285,389.0,33,17,False
2845,1417,266,342.0,32,23,False
2846,1418,281,483.0,66,61,False
2847,1418,220,456.0,33,34,False
2848,1418,298,366.0,17,43,False
2849,1419,282,482.0,53,54,False
2850,1419,211,480.0,34,35,False
2851,1419,266,408.0,9,23,False
2852,1419,300,369.0,8,26,False
2853,1420,201,505.0,35,39,False
2854,1420,280,498.0,47,46,False
2855,1420,293,366.0,10,40,False
2856,1421,194,512.0,31,32,False
2857,1421,283,503.0,36,41,False
2858,1421,259,396.0,10,41,False
2859,1421,253,323.0,15,11,False
2860,1422,185,513.0,35,31,False
2861,1422,255,512.0,23,32,False
2862,1422,255,333.0,27,25,False
2863,1422,248,324.0,8,22,False
2864,1423,243,510.0,25,34,False
2865,1423,183,496.0,36,33,False
2866,1423,236,421.0,22,32,False
2867,1424,239,510.0,15,34,False
2868,1424,182,479.0,33,34,False
2869,1424,225,435.0,21,21,False
2870,1425,227,521.0,15,23,False
2871,1425,180,465.0,33,31,False
2872,1425,212,415.0,37,40,False
2873,1426,217,524.0,13,20,False
2874,1426,179,426.0,43,56,False
2875,1427,208,528.0,12,16,False
2876,1427,178,420.0,36,50,False
2877,1427,255,394.0,20,11,False
2878,1427,226,384.0,12,30,False
2879,1427,255,334.0,11,28,False
2880,1428,178,413.0,32,49,False
2881,1428,256,395.0,20,12,False
2882,1428,224,392.0,9,28,False
2883,1428,251,326.0,21,40,False
2884,1429,182,394.0,45,53,False
2885,1429,250,392.0,31,22,False
2886,1429,250,358.0,22,12,False
2887,1430,258,394.0,21,25,False
2888,1430,176,391.0,45,33,False
2889,1431,246,475.0,40,69,False
2890,1431,263,384.0,12,19,False
2891,1432,245,470.0,34,74,False
2892,1432,259,386.0,15,19,False
2893,1432,187,380.0,26,24,False
2894,1433,250,491.0,23,53,False
2895,1433,259,387.0,12,20,False
2896,1434,251,520.0,15,24,False
2897,1434,247,381.0,22,28,False
2898,1435,246,527.0,13,17,False
2899,1435,248,393.0,14,20,False
2900,1436,240,529.0,12,15,False
2901,1437,233,529.0,12,15,False
2902,1437,250,403.0,13,22,False
2903,1438,226,530.0,12,14,False
2904,1438,248,403.0,10,27,False
2905,1439,216,530.0,15,14,False
2906,1439,242,403.0,13,25,False
2907,1440,208,531.0,15,13,False
2908,1440,241,405.0,11,25,False
2909,1442,189,394.0,9,23,False
2910,1443,234,409.0,13,17,False
2911,1443,190,397.0,11,20,False
2912,1444,222,412.0,17,28,False
2913,1444,196,400.0,12,27,False
2914,1446,200,407.0,19,8,False
2915,1447,194,411.0,28,17,False
2916,1448,197,414.0,28,16,False
2917,1449,198,420.0,26,16,False
2918,1464,202,432.0,49,33,False
2919,1465,204,426.0,56,42,False
2920,1466,199,415.0,72,45,False
2921,1467,202,412.0,73,29,False
2922,1468,207,398.0,71,35,False
2923,1469,211,380.0,71,47,False
2924,1472,222,346.0,44,61,False
2925,1473,222,363.0,33,39,False
2926,1473,222,341.0,18,24,False
2927,1474,225,357.0,32,34,False
2928,1475,204,374.0,31,21,False
2929,1475,202,327.0,45,37,False
2930,1476,197,322.0,55,70,False
2931,1477,196,312.0,55,70,False
2932,1478,194,298.0,59,84,False
2933,1479,179,533.0,29,11,False
2934,1479,197,301.0,55,55,False
2935,1479,251,250.0,30,28,True
2936,1480,202,318.0,25,21,False
2937,1480,267,227.0,28,30,True
2938,1481,279,207.0,30,29,True
2939,1482,293,188.0,30,29,True
2940,1483,307,169.0,30,30,True
2941,1484,187,529.0,27,15,False
2942,1484,202,316.0,31,22,False
2943,1484,321,153.0,30,29,True
2944,1485,186,532.0,28,12,False
2945,1485,197,319.0,34,32,False
2946,1485,334,138.0,30,28,True
2947,1486,189,536.0,28,8,False
2948,1486,197,324.0,37,35,False
2949,1486,347,123.0,30,29,True
2950,1487,224,411.0,16,20,False
2951,1487,197,329.0,36,37,False
2952,1487,361,110.0,28,29,True
2953,1488,197,333.0,35,38,False
2954,1488,375,98.0,28,29,True
2955,1489,387,88.0,28,28,True
2956,1490,399,78.0,28,26,True
2957,1491,412,69.0,29,27,True
2958,1492,425,62.0,28,30,True
2959,1493,437,56.0,28,28,True
2960,1494,449,52.0,29,21,True
2961,1495,464,48.0,16,16,True
2962,1496,478,45.0,19,19,True
2963,1498,510,43.0,18,13,True
2964,1499,229,351.0,24,23,False
2965,1499,518,43.0,16,28,True
2966,1500,231,324.0,41,54,False
2967,1500,528,46.0,19,27,True
2968,1501,230,335.0,28,48,False
2969,1501,549,47.0,12,15,True
2970,1502,247,341.0,27,39,False
2971,1502,555,51.0,23,28,True
2972,1503,223,356.0,52,39,False
2973,1503,569,56.0,20,16,True
2974,1504,218,378.0,54,31,False
2975,1504,581,65.0,22,24,True
2976,1505,214,389.0,64,26,False
2977,1505,596,73.0,19,24,True
2978,1506,210,394.0,63,41,False
2979,1506,619,79.0,12,12,True
2980,1507,209,396.0,47,64,False
2981,1507,620,90.0,23,26,True
2982,1508,187,399.0,36,65,False
2983,1508,645,110.0,26,25,True
2984,1509,174,395.0,40,69,False
2985,1510,164,389.0,46,71,False
2986,1510,679,138.0,22,28,True
2987,1511,161,386.0,48,69,False
2988,1511,687,153.0,30,29,False
2989,1512,703,170.0,28,29,True
2990,1513,718,189.0,28,26,True
2991,1514,733,209.0,26,25,True
2992,1515,179,389.0,30,34,False
2993,1515,744,210.0,25,36,False
2994,1516,155,391.0,55,57,False
